id,ra,dec,mag
1378,28.4849043,67.2082601,15.957
1379,329.7716462,16.5079930,16.990
1380,230.6273839,-51.3971609,17.702
1381,346.0098901,61.5903278,14.330
1382,278.8576436,24.4117552,15.136
1383,341.8672261,19.9981037,10.663
1384,207.6451873,-29.6828666,16.923
1385,164.6668838,-43.1595653,10.728
1386,244.2908265,57.9608677,15.555
1387,39.0515223,-4.4024013,10.553
1388,161.2212545,-0.0595123,14.916
1389,120.6457243,22.5932381,15.112
1390,350.3725693,18.6112452,17.055
1391,338.3499028,-80.7279516,16.443
1392,275.1053293,-0.3808040,15.938
1393,219.0677581,-3.1830092,13.309
1394,108.8108329,52.3246208,14.371
1395,194.8827946,35.0145099,11.753
1396,235.8510281,41.2107431,8.490
1397,268.0389250,-36.4322647,17.036
1398,138.8683387,27.7103778,16.648
1399,138.1707236,-44.1502458,13.500
1400,193.2850921,65.9511424,11.639
1401,353.7680485,70.4150573,12.466
1402,125.9932936,-24.3449399,10.490
1403,148.6992356,8.1662711,15.582
1404,42.1887601,-8.6896210,16.864
1405,156.6278887,-58.3654628,11.180
1406,190.2562145,-62.2774881,14.773
1407,269.7526006,0.6777562,17.785
1408,283.9588572,-45.1890144,13.853
1409,51.0389010,51.5851295,10.199
1410,105.8268695,-72.3070255,13.381
1411,157.2364339,-38.4767204,9.595
1412,4.9585944,-29.2766961,8.218
1413,194.5478152,-72.9882653,11.573
1414,241.8328139,-7.1319861,15.658
1415,64.0682520,-5.9042768,8.778
1416,78.9051405,62.2698175,14.344
1417,354.0193029,-2.5532168,16.226
1418,8.4028701,-2.2339584,16.220
1419,126.7028265,-37.4704067,12.357
1420,83.2247355,63.1464373,16.237
1421,239.0820264,68.3458989,10.797
1422,107.8523734,34.7760067,16.545
1423,358.1855271,28.8620458,10.972
1424,121.7431073,5.3139024,12.237
1425,249.9011753,6.3471785,9.669
1426,85.5039257,-62.5180918,12.320
1427,43.5078767,30.6694926,15.005
1428,194.8872076,-29.9674229,12.922
1429,205.7439919,-36.9043366,14.745
1430,128.3124494,49.7336144,17.230
1431,35.5153250,-35.8275580,11.797
1432,160.7865872,-42.7453054,17.446
1433,287.5492803,-27.8846084,17.974
1434,336.8141816,-32.1021892,12.311
1435,144.6631351,30.8579898,9.688
1436,49.2796661,-18.5578502,10.395
1437,146.5881584,37.5707409,11.867
1438,163.8590169,-33.8947378,12.990
1439,198.0269447,-3.9984057,13.887
1440,353.9573664,50.7312985,10.151
1441,205.9003313,-45.8101728,15.227
1442,307.0496123,-66.7521036,15.987
1443,281.2621077,-0.0881760,13.997
1444,13.7260490,12.9231237,8.557
1445,239.5690632,-14.9512033,15.518
1446,81.0450441,0.5390096,11.362
1447,123.0638558,-76.1021691,9.619
1448,238.9140984,40.8705432,10.706
1449,287.5547444,62.4361280,13.433
1450,327.1481638,-11.1030377,13.549
1451,129.2525249,-2.3105127,8.832
1452,100.1823380,20.1085760,14.851
1453,151.3939467,-37.4814089,17.268
1454,41.3044250,60.7006364,14.928
1455,356.8240072,-46.0085591,9.594
1456,300.3679794,-19.9577324,15.361
1457,113.1130760,43.6085502,17.469
1458,164.2797404,32.2465270,9.855
1459,344.2007784,32.9602542,9.530
1460,201.5864752,18.3588894,10.272
1461,258.2329588,-8.1285360,17.145
1462,338.8818499,-19.7224551,9.302
1463,193.4295708,24.7318415,12.296
1464,286.1794541,-88.1291549,12.143
1465,107.7986141,21.6457832,15.697
1466,14.4362980,-25.0004644,17.972
1467,140.7658611,-27.6784344,14.398
1468,207.3195084,-9.3278150,14.173
1469,321.9960746,44.5378179,16.333
1470,35.3707688,-77.3776508,8.654
1471,15.8167871,-55.1752014,13.040
1472,337.2003057,16.4082458,11.507
1473,347.4693411,-37.3862174,15.057
1474,339.2116161,40.1363850,15.659
1475,268.3405390,-2.1252719,12.044
1476,187.4633364,-5.9525953,12.354
1477,249.1301155,15.3737454,11.698
1478,190.2430936,-0.6686980,17.361
1479,111.1845043,-14.2739625,14.565
1480,96.4065565,32.4599052,13.775
1481,170.4126688,56.9413087,15.364
1482,105.4713162,-58.7889042,12.755
1483,115.5835163,83.1899792,12.272
1484,221.8447488,9.7631335,13.771
1485,284.4744120,-47.9940215,9.809
1486,216.3581807,-40.5018690,9.492
1487,338.1072011,16.0407628,14.499
1488,293.4183784,74.6380297,12.135
1489,261.6323111,-61.7002982,17.944
1490,203.9177492,49.9271356,13.303
1491,274.5397361,37.4242059,10.983
1492,208.6338724,-28.1706572,15.501
1493,238.0356690,-15.6462998,10.041
1494,258.8095009,17.9155471,9.247
1495,68.1194528,-36.8423475,15.624
1496,249.9215950,78.9440690,17.059
1497,116.0617733,-10.4106119,15.004
1498,292.9774578,87.3295977,14.373
1499,72.7799701,-1.0799480,9.220
1500,162.6840489,32.4508433,14.401
1501,333.9363010,-63.6710891,12.168
1502,46.8820105,7.8051673,11.649
1503,32.7474083,51.1445405,17.631
1504,139.3752849,-10.7618146,9.094
1505,294.2465742,53.3321925,11.042
1506,47.1256655,-55.0004917,12.734
1507,124.9029705,20.9383277,15.484
1508,163.5269229,0.0210493,11.432
1509,116.9593393,14.1429462,9.587
1510,240.5681205,60.9739487,16.842
1511,241.6440209,84.3180746,9.806
1512,32.9293458,38.8420673,13.696
1513,155.3051862,53.2485002,11.050
1514,27.1866013,76.6632550,12.865
1515,293.9745164,49.6558763,16.752
1516,23.2349422,-7.8781687,10.013
1517,68.8154066,19.1305787,13.291
1518,83.8922590,46.3748442,12.906
1519,181.8036412,32.3087555,14.762
1520,51.5216376,-9.0920340,17.463
1521,126.2398294,20.5655991,8.184
1522,213.5373631,66.0741112,9.113
1523,272.0264577,-2.9866870,11.511
1524,27.0818391,30.5519539,16.808
1525,320.7875081,36.7180359,12.627
1526,217.1018286,-50.9115478,11.097
1527,301.6964888,12.3272879,9.459
1528,120.4332891,-78.1352448,16.358
1529,36.1779859,-46.4877123,9.172
1530,124.4702652,39.9627906,15.187
1531,57.2640181,-71.4973809,16.724
1532,158.2751927,-5.3197978,15.980
1533,304.6941728,-38.1632291,15.139
1534,346.3347264,-58.9407986,16.475
1535,328.1824223,45.8133721,13.945
1536,47.9230605,43.0017159,11.658
1537,205.9321283,59.9290197,18.041
1538,171.5008803,-35.1331287,11.892
1539,272.5104385,-49.4803184,12.820
1540,184.2795600,26.5518939,14.891
1541,77.0464926,-26.4641101,16.072
1542,310.6995073,37.5627437,17.912
1543,28.2780737,36.5636295,11.021
1544,354.0098312,73.1329524,12.503
1545,41.5802200,-39.5566309,9.276
1546,31.8645761,44.8974369,11.742
1547,221.8846508,6.8413104,10.106
1548,86.6980440,-71.3318157,16.039
1549,79.0462289,-5.2509417,12.278
1550,44.3785289,-66.4025875,9.091
1551,169.4055119,34.9507542,11.959
1552,166.1825184,54.8576761,10.207
1553,121.7272635,-60.1010994,16.946
1554,222.7370473,72.9530786,10.405
1555,143.2782189,16.6079186,17.555
1556,253.2502121,6.8261545,16.353
1557,124.4834817,53.8463970,12.759
1558,171.8625432,75.3985697,15.204
1559,49.0565826,-80.3349006,10.022
1560,183.5753337,-56.8123182,11.828
1561,347.6458817,-51.1732121,12.805
1562,5.3740437,-37.7285059,17.349
1563,197.6988130,12.7912107,16.901
1564,226.6011349,-42.7646389,16.601
1565,244.2637736,17.7778974,16.892
1566,0.3495138,-9.1013831,18.204
1567,296.1744462,-43.2725944,12.383
1568,81.8493764,-59.5412485,17.907
1569,335.2763937,-35.0020266,14.699
1570,343.6583728,-8.9068811,9.997
1571,286.2817700,32.1141485,9.466
1572,81.7475662,-22.8316023,17.728
1573,256.7460062,40.5117177,17.555
1574,166.1062035,26.1452447,13.484
1575,324.6735637,-30.8091712,17.049
1576,115.8986377,60.0285986,14.019
1577,150.4854381,69.7249805,15.278
1578,164.2539571,-17.3038429,16.394
1579,159.4432891,-0.0509585,14.884
1580,232.3434826,-50.5904889,10.512
1581,18.1738167,-43.2976307,12.835
1582,190.9787831,-4.4208922,13.682
1583,30.8146786,23.3603572,12.552
1584,76.9810680,19.0849692,12.287
1585,40.1052108,-41.1710013,16.337
1586,293.6279321,17.1019887,14.802
1587,312.2728344,-20.0758488,15.231
1588,148.9778376,30.1809075,17.943
1589,214.6335029,-34.3867423,11.726
1590,200.5078741,-27.1428901,13.404
1591,322.9511598,-24.4708591,10.661
1592,317.0456544,44.2661796,12.012
1593,79.3933855,2.6521377,18.161
1594,182.1996727,-27.6037127,17.973
1595,264.5370946,66.7042761,12.128
1596,17.2100445,64.2627593,8.872
1597,202.4732943,-43.4692244,17.319
1598,132.7061445,-33.1150594,17.324
1599,278.6940855,-32.7248956,12.014
1600,166.4198656,9.9318594,17.792
1601,65.6411635,9.4490849,12.346
1602,167.9521478,-28.0878989,15.311
1603,117.3187345,54.0899235,17.741
1604,315.8461436,24.7136896,17.723
1605,274.6966842,-4.8826542,11.149
1606,335.4721137,42.3485747,12.408
1607,171.3243151,-9.1845858,18.057
1608,42.5880542,24.9705880,14.696
1609,12.9578653,59.4909558,9.016
1610,280.3006878,66.5597007,13.837
1611,356.2831031,-13.2313059,12.342
1612,72.2979397,49.8753845,10.018
1613,9.2620515,33.7948754,16.291
1614,115.9103018,46.7205844,12.226
1615,9.0217426,-27.5010340,10.610
1616,248.3988006,57.4167452,14.373
1617,292.8820651,15.2950620,10.731
1618,344.2998978,-47.6613870,14.792
1619,44.9726838,-7.9010815,12.574
1620,207.4503997,23.3644051,16.060
1621,142.2177664,40.4888677,16.902
1622,304.1541452,28.8752548,9.031
1623,69.9261215,-1.4578853,11.434
1624,97.4706972,62.7909086,10.704
1625,333.0676197,35.7561631,13.211
1626,179.8995378,-11.7236416,18.215
1627,177.9791994,-38.6116841,9.337
1628,305.5033234,12.6824458,10.844
1629,0.8589407,-65.0036727,13.791
1630,92.0713774,-35.1626367,10.871
1631,345.6589412,71.6626892,14.519
1632,46.1052018,-19.2645776,12.036
1633,140.5020847,61.5783578,14.089
1634,352.7419734,-65.7050272,14.145
1635,77.6795291,-66.9195347,15.922
1636,85.0747142,-22.9399694,16.387
1637,2.7498767,14.8521191,10.915
1638,102.9801290,39.9113212,13.365
1639,230.7101922,4.9852696,9.819
1640,55.8916074,-47.5714152,15.158
1641,266.9497265,32.3290913,17.113
1642,88.2767865,16.3262010,12.658
1643,104.7501620,42.1897186,16.618
1644,156.1213239,-60.4047210,15.257
1645,313.6518907,-30.3110192,18.013
1646,12.1315695,-42.5019611,11.056
1647,328.5797144,-66.7586690,16.656
1648,296.7774771,77.3519568,13.603
1649,272.9450451,53.5157787,16.365
1650,69.5430560,2.1531876,14.061
1651,307.6126054,53.7168673,10.038
1652,79.6551998,-40.2302784,17.792
1653,315.5429056,55.9637544,12.183
1654,189.9074033,-14.4191499,17.969
1655,130.2712008,-7.6659351,13.031
1656,224.2742895,-9.9602199,8.660
1657,45.2164314,-51.6887889,16.817
1658,105.5654630,-59.4679755,13.654
1659,341.1017836,-3.7142521,10.555
1660,167.6029503,34.2809889,12.640
1661,55.8032296,37.9161812,14.285
1662,357.8216593,10.1958338,10.766
1663,262.7201930,29.4980730,13.042
1664,314.7120854,22.7118435,11.695
1665,292.9013363,-19.3387254,8.507
1666,60.3194082,-49.7994860,17.848
1667,101.1158094,22.3048995,17.589
1668,128.2765553,30.5896310,10.370
1669,89.8901020,-10.6612997,8.977
1670,233.8600907,-34.2697260,13.342
1671,326.0451091,74.1185213,17.192
1672,235.5553990,-4.2340620,12.043
1673,28.4299468,-21.6069454,13.695
1674,292.7198616,11.9767070,12.670
1675,141.9382770,-29.3747679,13.570
1676,303.9487752,-14.8151395,13.547
1677,284.1577622,25.7535979,17.483
1678,62.2798702,-29.5546683,9.427
1679,186.7735032,-21.8205622,10.593
1680,103.8496181,69.2233451,12.140
1681,263.0640888,-30.0282592,10.996
1682,158.7612848,71.0993679,16.359
1683,62.8200097,18.1017847,14.318
1684,214.5270290,5.1238019,9.091
1685,331.9051367,62.3712399,8.577
1686,234.4375932,-56.5803980,13.861
1687,77.4204244,-24.7220574,14.895
1688,321.9924924,48.2440910,9.923
1689,28.0402941,-61.7519318,11.151
1690,248.8132320,-28.7928426,16.160
1691,359.8802528,-29.4524108,11.874
1692,329.1065626,62.5750914,8.460
1693,323.6495005,69.5489568,16.856
1694,270.8905373,-11.5425358,16.235
1695,305.8316924,-62.7788889,13.344
1696,44.2138587,30.4424703,11.453
1697,243.9265951,53.6773506,16.748
1698,126.4895062,-70.1869995,13.764
1699,167.5727300,61.9157109,16.818
1700,303.0384586,15.9007507,17.103
1701,309.2062440,-59.8860794,9.871
1702,17.3969468,-55.0252626,15.393
1703,121.7940993,6.1561965,15.263
1704,228.9319385,4.3115104,15.730
1705,335.1172558,0.8566445,13.213
1706,83.6215187,-30.3696413,11.188
1707,155.1343668,27.3038828,15.915
1708,183.9384902,79.9562303,13.003
1709,174.9921684,23.0381105,14.801
1710,29.6498735,46.3646878,17.628
1711,211.9509887,26.2636711,13.638
1712,172.7893537,62.8115750,8.982
1713,111.9811661,29.1382336,16.069
1714,294.7664806,-30.8427360,14.712
1715,130.3037549,-7.6667068,13.731
1716,173.6666124,43.2557020,10.098
1717,175.8935002,4.0558941,11.072
1718,160.7833598,-1.9735473,17.950
1719,357.4686545,1.1344389,17.424
1720,335.1895143,1.0537688,11.038
1721,132.4066670,-16.1106040,12.927
1722,247.9824722,-73.5520970,16.480
1723,198.0662925,-80.9512861,17.474
1724,146.3569527,-11.0706231,17.140
1725,268.5809463,-78.3708169,9.137
1726,11.8672249,-41.1812210,14.539
1727,138.2658646,-43.4946473,11.173
1728,244.8159239,-35.4700583,10.511
1729,311.9663341,14.9316394,18.115
1730,160.3776928,-50.0334275,11.398
1731,54.4879166,-20.3219111,10.217
1732,123.4853161,49.6378675,15.410
1733,305.8594782,-29.0926352,11.980
1734,163.9962382,-15.1964695,15.722
1735,76.3196590,-33.2352248,9.725
1736,270.9673947,-17.2249023,15.197
1737,145.8474739,34.0736671,8.379
1738,24.7410399,-8.8684840,17.470
1739,123.0597171,29.2884317,10.575
1740,161.9958289,39.9062271,14.976
1741,225.8166312,38.5381704,13.203
1742,321.8469084,-55.2424074,8.400
1743,182.5790457,-32.8391292,11.045
1744,76.9570857,16.3429845,8.976
1745,250.0203759,-37.6258156,16.745
1746,93.4637441,-32.5995322,16.541
1747,209.7262185,-13.7943990,12.501
1748,143.2606721,5.0540630,11.655
1749,297.7531200,-62.0382756,10.793
1750,105.8577529,63.9571765,15.897
1751,220.2082685,-8.5068493,10.664
1752,312.4112424,18.2664300,10.872
1753,43.3200383,-4.3377025,15.932
1754,90.0537917,-21.5238103,14.809
1755,206.3295113,17.3320644,16.547
1756,229.6429481,2.0655493,10.560
1757,29.4466769,-69.3830507,17.318
1758,82.0805701,59.2108248,17.714
1759,239.0177778,36.0757897,14.896
1760,243.4445646,27.1288166,17.666
1761,222.9520926,-36.2904545,12.687
1762,187.7767383,-21.1585296,16.542
1763,310.0933996,-14.3582080,11.960
1764,105.6640529,-59.5022916,13.843
1765,80.6197259,-65.7488486,17.800
1766,339.7353423,68.5372688,16.123
1767,317.4228159,35.1097382,15.446
1768,153.5058612,-9.4576466,11.955
1769,310.6918935,-49.4442204,13.268
1770,289.8716628,-42.1470330,12.182
1771,203.6083169,39.0996637,8.797
1772,69.2817679,-29.6443061,15.131
1773,350.5099830,22.4829548,15.621
1774,54.4616806,39.0354482,8.483
1775,44.5547519,-12.3713541,16.020
1776,42.9432632,54.7615461,16.136
1777,248.0502077,-42.0327997,15.483
1778,278.0164977,-16.3024574,17.875
1779,81.1383823,-5.6739133,9.861
1780,358.1223085,4.0122694,16.151
1781,95.0030903,-21.0635729,14.959
1782,10.5243051,56.6477890,8.875
1783,16.8619222,-68.0604154,11.833
1784,168.9128177,79.9080929,12.171
1785,271.2855883,-24.7428420,9.922
1786,324.4490421,-11.2704208,14.522
1787,329.5886438,55.8623370,16.123
1788,301.5479261,-44.4231969,11.725
1789,169.7864688,12.0953791,11.493
1790,303.4406713,11.3061385,15.626
1791,246.3472710,52.1273587,11.004
1792,99.1494067,-17.1662332,10.431
1793,165.4878481,-13.6596937,11.635
1794,257.0245459,37.9317603,10.332
1795,141.7629979,12.6929653,16.702
1796,344.4253813,10.0467239,16.812
1797,208.1126167,-7.3622049,10.635
1798,3.1766903,-29.3616883,17.999
1799,352.7432623,-28.2647482,15.823
1800,55.1615822,-30.4750871,14.563
1801,8.5132366,79.9231515,16.796
1802,2.7783338,61.9181162,12.120
1803,63.2037304,55.3979211,16.617
1804,18.8270828,32.9614864,15.736
1805,66.1215740,-11.2678429,13.645
1806,286.6674811,63.1041036,8.965
1807,28.7142835,65.6736137,17.409
1808,349.2906699,-29.5361667,10.676
1809,357.6553032,-49.6309304,16.023
1810,272.0771107,-16.6004156,14.235
1811,77.6183293,-12.5558528,13.574
1812,274.3269197,-17.4736397,14.671
1813,91.7798990,-16.7400432,14.895
1814,81.2938173,60.3477794,16.552
1815,76.1670032,-63.3374547,8.291
1816,180.8007409,35.7579897,9.548
1817,141.1054788,-8.3312153,16.744
1818,280.9346048,-18.6483204,11.199
1819,247.9663894,7.6319969,15.308
1820,230.8195844,13.1885435,16.037
1821,176.5824659,37.1661293,13.017
1822,348.6738057,-34.1733203,15.862
1823,103.6456481,-12.5198327,18.187
1824,284.4817256,-13.2966221,11.030
1825,251.8156279,45.3996953,15.197
1826,287.9168250,-19.2738092,16.105
1827,231.0528292,0.5423826,15.023
1828,356.6762745,-1.4548807,12.580
1829,4.8210359,36.0823189,12.468
1830,184.9223698,-55.0763783,15.008
1831,338.2708154,62.4491063,17.210
1832,54.2745152,-39.1436367,11.972
1833,189.3561461,-35.7313044,9.386
1834,40.0694275,16.3472621,13.217
1835,335.0614437,-32.2726310,8.837
1836,304.2366736,62.8498982,14.714
1837,346.8105062,24.7637850,16.086
1838,32.8048614,-68.6342040,10.358
1839,279.0166915,28.7178561,14.939
1840,183.2336700,7.7832462,16.188
1841,202.7704194,-7.3221689,16.081
1842,347.6626471,1.5178127,9.166
1843,105.8826320,-50.4380085,16.214
1844,49.0318117,-9.1990664,14.580
1845,286.4828179,-4.5938014,16.376
1846,159.2084001,30.4206645,17.667
1847,32.6453404,61.9313093,9.258
1848,89.1752990,58.2240270,10.418
1849,298.9284974,30.9387845,12.137
1850,94.5994852,19.9040743,14.458
1851,271.5213799,-17.0657925,16.802
1852,248.2485218,60.9305673,11.201
1853,217.2780752,23.3404734,17.308
1854,259.9641289,-32.3861951,15.334
1855,279.3376611,-23.4179669,18.174
1856,224.8537306,-33.8719254,17.255
1857,183.2019149,47.9288441,11.738
1858,155.2022164,23.1633922,12.023
1859,172.4495825,16.7762306,16.179
1860,10.8586981,-69.0769574,15.045
1861,30.0006395,44.7114358,14.711
1862,264.3577491,-73.0588745,14.802
1863,179.8582930,-24.9227055,15.891
1864,142.7314703,-7.6791634,14.787
1865,315.3556571,-17.8526234,17.072
1866,45.1015541,2.8902918,15.270
1867,158.1670579,-59.8241943,13.511
1868,339.7361244,64.7448465,12.459
1869,159.8371955,-36.3027309,15.909
1870,181.0461946,54.0479704,12.838
1871,91.6483003,-31.8429734,16.529
1872,117.0225690,22.1303256,16.261
1873,49.7490699,8.8475202,14.731
1874,173.0831300,-30.5890280,9.804
1875,166.3854128,1.2407071,16.919
1876,220.0308086,-35.7698560,16.413
1877,125.7656639,44.9161615,16.703
1878,346.5166018,-13.3425193,16.653
1879,264.9422904,70.4038823,12.707
1880,154.1570939,-46.8806349,9.526
1881,204.9468970,19.9825201,13.576
1882,253.8619163,-36.4228951,8.992
1883,187.2289809,24.3428612,10.091
1884,259.1993435,-9.9272273,17.727
1885,81.8768960,-13.4812088,16.057
1886,345.5512002,45.8566911,11.638
1887,350.9813826,-40.6304128,10.533
1888,68.5999655,-14.9385850,12.484
1889,127.5849681,15.8385197,9.352
1890,336.8381405,43.3659230,12.220
1891,77.9889325,9.5916107,16.351
1892,305.5051984,-33.7477695,17.284
1893,250.1536956,46.4607710,15.599
1894,8.6963291,53.4597369,15.321
1895,311.7159984,-1.8095385,18.013
1896,146.6795454,-3.2801733,16.677
1897,141.9224744,62.2697744,17.106
1898,273.9044785,50.7738559,14.021
1899,267.6445991,44.3492413,17.983
1900,88.1699632,0.5089513,13.461
1901,213.0683544,-13.2031994,15.865
1902,204.0884223,12.5657152,17.033
1903,188.5734858,27.8463512,9.048
1904,78.5578240,52.5338778,17.474
1905,350.0845678,-1.9282210,11.804
1906,162.6214098,-29.4175694,11.332
1907,238.3060037,42.3958897,12.214
1908,344.4511330,20.7444028,15.018
1909,166.2826439,-41.9455302,13.785
1910,308.6795161,14.5637985,14.028
1911,208.6825525,-37.4677477,17.528
1912,251.4503865,-21.9056831,12.484
1913,186.3373559,-28.2104441,16.735
1914,163.6849202,27.4595449,13.844
1915,263.8473817,-23.3937704,9.331
1916,271.6587249,25.1420270,14.984
1917,76.5099183,-42.7512606,16.634
1918,100.5764492,-16.7921872,9.370
1919,134.0480641,16.4379637,15.422
1920,353.7040275,-4.5907139,13.098
1921,350.6142458,-42.1664055,11.603
1922,76.6723418,-25.6603225,15.234
1923,92.3070100,22.6285695,13.727
1924,119.2491609,-26.1180028,14.284
1925,134.6949686,-15.3465396,9.642
1926,210.1708167,0.5536224,13.091
1927,318.0550320,-33.9324058,11.057
1928,35.8979520,-42.9698712,12.867
1929,110.3902396,-47.5942102,10.791
1930,293.6042361,-25.4410709,13.140
1931,314.3509405,-16.8729261,14.545
1932,273.7490750,-26.2829025,15.139
1933,234.6127371,-39.6733369,8.038
1934,81.6958254,3.4814384,16.185
1935,57.8867092,57.6497936,12.991
1936,143.4486283,-0.8556570,15.932
1937,56.2053903,-7.0264924,13.724
1938,51.1405280,-56.4782845,13.742
1939,299.1004224,35.9716228,15.390
1940,325.3095086,43.5859306,15.636
1941,300.6032241,25.2259563,16.269
1942,209.1043309,-25.2107669,14.899
1943,271.0088067,35.9662230,8.256
1944,119.6962605,-36.0634041,17.530
1945,334.5965616,-52.7060254,12.244
1946,113.1126731,-46.4605815,17.567
1947,38.6672742,11.6720433,12.301
1948,82.9131072,31.7717782,10.286
1949,82.0469637,-2.7434346,11.195
1950,52.6022582,-62.2457115,13.219
1951,146.5548948,15.2096839,17.752
1952,266.7095238,-4.5500593,12.271
1953,249.4258876,38.2937743,11.950
1954,43.7144100,-60.5317637,11.119
1955,66.5586471,-33.9545092,12.829
1956,114.5582979,8.6953769,12.132
1957,329.3457692,71.3879448,15.222
1958,18.0960874,-9.3570991,15.777
1959,190.9516077,-11.9894999,8.182
1960,90.8691626,-24.1973517,16.668
1961,224.8345195,-33.5767547,17.432
1962,195.6616996,-37.0067287,8.974
1963,318.1112710,-15.9245781,17.416
1964,209.4687666,73.1006026,16.015
1965,275.7965627,-56.3116885,16.145
1966,231.0542661,-35.0923770,14.524
1967,30.3213262,-37.3913831,13.093
1968,340.3567259,-13.8045186,17.618
1969,345.5302624,18.2196660,18.149
1970,261.2029530,-20.9106975,17.873
1971,39.7526866,-2.7346752,16.082
1972,214.9821901,-31.3848469,8.440
1973,138.0934404,-60.0933826,11.996
1974,11.6269427,-31.7819598,13.532
1975,255.5585081,-17.6776421,10.519
1976,357.0904234,34.3822730,8.790
1977,150.8474857,41.5199564,12.223
1978,252.1655681,-54.8256494,16.560
1979,57.7245683,-76.0374310,15.426
1980,7.3841002,56.5773300,15.354
1981,34.8429031,21.6202591,14.224
1982,42.9177176,58.0363952,13.280
1983,38.1487496,28.6782428,16.701
1984,300.0630554,5.6565435,14.315
1985,21.0304117,19.6246858,8.836
1986,256.3293805,81.1190230,11.860
1987,287.3301975,-50.2968934,13.940
1988,116.3002883,-61.6830722,8.642
1989,257.8179888,8.0838158,17.666
1990,178.2232834,-5.6159981,9.876
1991,181.3373409,40.7344054,16.287
1992,16.8271266,66.4048049,16.413
1993,25.3512565,-9.3978735,15.580
1994,291.3335059,1.6604443,11.575
1995,115.3338879,-56.5680312,14.643
1996,286.5925305,-34.0683775,15.671
1997,168.1419101,23.4608452,13.030
1998,108.2955838,9.0689880,10.030
1999,275.2287393,36.3629615,14.552
2000,135.9253506,20.0698424,17.509
2001,40.3880221,-61.9982966,16.953
2002,202.6867610,-6.6858812,14.148
2003,41.9908841,32.1347923,15.381
2004,138.5684265,-11.1155459,14.137
2005,321.2358373,77.0507850,13.613
2006,182.9204441,40.8482193,14.934
2007,242.1577592,49.5405224,16.931
2008,32.7208652,-32.3189553,17.325
2009,340.8758449,-28.3808819,12.393
2010,357.8194631,-56.1087806,10.572
2011,270.4541091,8.9924346,15.578
2012,161.9421358,23.2617204,15.033
2013,163.5165228,58.1713675,16.338
2014,338.9176706,32.7055876,12.071
2015,17.2151876,-53.8851355,15.169
2016,340.3461672,-35.6764842,17.829
2017,197.0601358,8.1013872,9.390
2018,266.1221691,34.6553287,17.347
2019,226.2891108,15.3527025,17.423
2020,222.2982363,11.3412786,16.423
2021,359.6488720,-17.0216365,13.406
2022,216.6486013,27.0944987,17.896
2023,346.6596537,12.5903352,17.901
2024,89.0993896,-6.0585494,17.845
2025,190.6237331,14.6940290,12.197
2026,330.8592780,-4.8910257,17.647
2027,10.3378775,-54.5108187,16.650
2028,95.8999244,23.3044198,11.905
2029,83.7387826,12.1656303,17.941
2030,345.9317964,43.3666582,10.370
2031,117.2017922,-12.7725636,10.659
2032,109.2635683,41.7231668,10.211
2033,243.7608616,-30.9582076,15.886
2034,278.6344489,39.5787418,16.236
2035,154.0731668,53.3550519,17.394
2036,331.7475287,-73.5101800,17.232
2037,287.8322038,2.2559744,12.742
2038,41.2076527,-16.5035480,12.240
2039,287.1213044,-6.4325694,17.417
2040,252.9496379,6.6097739,17.729
2041,285.2933870,17.2152588,9.066
2042,47.5622001,3.6215180,15.314
2043,152.5336131,-25.5144640,9.304
2044,311.3572851,-3.2088043,9.893
2045,158.3244534,-3.6966631,13.249
2046,65.2235525,26.3058979,17.392
2047,110.2249031,-26.2376154,13.194
2048,336.1411160,68.4678957,9.667
2049,130.8880821,47.8305907,8.473
2050,271.9579502,-47.4952644,9.649
2051,295.0205838,13.4328687,15.219
2052,209.9389393,38.1847765,13.264
2053,36.4701986,30.9457117,10.532
2054,177.1854135,-64.7159615,12.384
2055,177.0635967,-40.4851332,9.204
2056,229.2367108,-46.4911556,11.448
2057,89.2693541,-68.3158364,8.356
2058,90.0355715,-45.8672596,12.166
2059,282.4601764,-11.0456169,14.982
2060,333.2836899,35.6958613,12.046
2061,249.8365756,50.7656024,11.665
2062,147.2946132,12.0891464,9.797
2063,200.5974011,60.5635303,16.524
2064,350.3710714,-17.1966511,16.986
2065,191.5001043,-29.1888825,12.172
2066,115.5477234,-10.3662495,11.124
2067,199.2146028,10.7438979,17.040
2068,60.0381856,-35.8901332,15.310
2069,354.9306006,57.3248462,15.518
2070,219.3738178,35.9111928,17.947
2071,231.3180221,36.5404868,14.312
2072,298.5324154,-35.0438986,11.405
2073,254.2766354,6.1729229,13.230
2074,227.7261634,30.5144813,14.516
2075,349.4416512,12.2984807,12.096
2076,31.5607339,-18.5132025,11.744
2077,75.4978832,39.1561958,15.240
2078,226.2847210,52.2221539,10.029
2079,162.9432730,23.3083528,15.675
2080,214.8409215,-10.3838371,14.815
2081,88.6985938,-34.1524959,9.271
2082,335.0087954,-36.0261435,18.194
2083,272.4450375,-47.7521774,12.782
2084,96.5069028,-4.3734401,8.432
2085,94.3017952,17.8650232,13.191
2086,66.1062954,-29.8455117,10.975
2087,124.1094981,-36.3270845,13.416
2088,333.1793062,-15.2416512,15.020
2089,90.5827364,70.4520984,16.901
2090,44.7501853,-11.5949584,18.120
2091,350.1359656,-57.1182828,12.716
2092,69.9123277,2.8177236,10.816
2093,227.7476387,-27.2889072,8.983
